Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
SteelSeries Apex 5 - Hybrid Gaming Keyboard,1,Awei,bintang 5,Mantap. Barang sampai dengan selamat dan bonus tumbler ane keychain. Makasih kak!,3 bulan lalu,none
SteelSeries Apex 5 - Hybrid Gaming Keyboard,2,Alfian,bintang 5,"Keyboard berfungsi normal, gak akan kapok jajan di GG",7 bulan lalu,none
SteelSeries Apex 5 - Hybrid Gaming Keyboard,3,Baguusindra,bintang 5,none,Lebih dari 1 tahun lalu,none
SteelSeries Apex 5 - Hybrid Gaming Keyboard,4,Jefferson,bintang 5,"produk top, great service, pengantaran sedikit lama, but overal quality keren",Lebih dari 1 tahun lalu,none
SteelSeries Apex 5 - Hybrid Gaming Keyboard,5,Erik,bintang 5,mantappp,Lebih dari 1 tahun lalu,none
SteelSeries Apex 5 - Hybrid Gaming Keyboard,6,Awe,bintang 5,"packingan rapih, barang berfungsi normal overall puas 👍",Lebih dari 1 tahun lalu,none
SteelSeries Apex 5 - Hybrid Gaming Keyboard,7,A***f,bintang 5,"Barang bagus, ori, ada garansi, cepet nyampe, respon chat nya aja lama.",Lebih dari 1 tahun lalu,none
SteelSeries Apex 5 - Hybrid Gaming Keyboard,8,t***e,bintang 5,Build quality-nya terbaik.,Lebih dari 1 tahun lalu,none
SteelSeries Apex 5 - Hybrid Gaming Keyboard,9,Kevin,bintang 5,Keyboardnya mantap dan enak digunakan.,Lebih dari 1 tahun lalu,none
SteelSeries Apex 5 - Hybrid Gaming Keyboard,10,A***n,bintang 5,Keyboardnya mantap dan enak digunakan,Lebih dari 1 tahun lalu,none
SteelSeries Apex 5 - Hybrid Gaming Keyboard,11,M***d,bintang 5,mantapp! gapernah nyesel belanja di ggs,Lebih dari 1 tahun lalu,none
SteelSeries Apex 5 - Hybrid Gaming Keyboard,12,Maximilianus,bintang 5,"mantap sesuai deskripsi barang, pengiriman cepat dan packagingnya aman",Lebih dari 1 tahun lalu,none
