Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,1,F***r,bintang 5,nice lah,2 minggu lalu,Varian: Wht Hall Effect
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,2,gilang,bintang 5,nice,1 bulan lalu,Varian: Blck Hall Efect
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,3,H***h,bintang 5,Mantap… semoga awet 👍,1 bulan lalu,Varian: Wht Hall Effect
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,4,Vincentius,bintang 5,"barang ok cuma pengiriman aja lama, 26 malam co 28 pagi baru dikirim",1 bulan lalu,Varian: Wht Hall Effect
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,5,Rivaldo,bintang 5,Adminnya responsif + informatif banget 😭😭 ttep dikirim walau lewat jam batasnya. Luv u minn 🫰🏻🫰🏻🫰🏻,3 bulan lalu,Varian: Wht Hall Effect
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,6,Rayhan,bintang 5,siiiip aman jayaa,6 bulan lalu,Varian: Hitam
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,7,I***a,bintang 5,"Sampai tepat waktu, bekerja dengan baik, smua isi dus lengkap, gokil, semoga awet",7 bulan lalu,Varian: Putih
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,8,Rafli,bintang 5,Well played,8 bulan lalu,Varian: Hitam
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,9,Hari,bintang 5,"dus penyok, packing kurang safety",9 bulan lalu,Varian: Hitam
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,10,K***d,bintang 4,"Kardus Penyok, Overall Good",9 bulan lalu,Varian: Hitam
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,11,arjuna,bintang 5,"GOOGS,",11 bulan lalu,none
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,12,K***n,bintang 4,"Barang oke, belum dicoba. Tapi pengemasannya sangat kurang, packing sebaiknya menggunakan double box dan double bubble wrap. Barang saya sampai saat hujan, box kena basah...",12 bulan lalu,none
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,13,Z***r,bintang 4,Kardus kemasan penyok dan dalam kondisi tidak baik,Lebih dari 1 tahun lalu,none
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,14,Vitalis,bintang 5,sesuai dengan harapan,Lebih dari 1 tahun lalu,none
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,15,Achmad,bintang 5,"Respon seller cepet, mantab dah pokoknya. tempat favorit kalo beli gaming gear",Lebih dari 1 tahun lalu,none
Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,16,i***s,bintang 5,garansi resmi Packing Bagus Harganya bersaing,Lebih dari 1 tahun lalu,none
