Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
CIDOO V75 Plus BAREBONE - Mechanical Keyboard,1,Sefilianto,bintang 5,Build quality-nya sangat baik,4 bulan lalu,none
CIDOO V75 Plus BAREBONE - Mechanical Keyboard,2,farc,bintang 5,first time rakit custom keyboard dan aku puas bgt sama quality dan soundya,4 bulan lalu,none
