Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
VXE ATK75 / ATK 75 Rapid Trigger Magnetic Switch Mechanical Keyboard - Hitam,1,N***s,bintang 5,Keyboard mantab,1 minggu lalu,Varian: Hitam
VXE ATK75 / ATK 75 Rapid Trigger Magnetic Switch Mechanical Keyboard - Hitam,2,Aditya,bintang 1,Tidak menyala abangkuhh 🔥🔥💩,1 minggu lalu,none
VXE ATK75 / ATK 75 Rapid Trigger Magnetic Switch Mechanical Keyboard - Hitam,3,Ananda,bintang 5,"keyboard imba parah buat valorant,sound typing nya juga gurih bangett,Adminya juga gokil keren abiss",2 minggu lalu,none
VXE ATK75 / ATK 75 Rapid Trigger Magnetic Switch Mechanical Keyboard - Hitam,4,Irham,bintang 5,Barang bekerja dengan baik,2 minggu lalu,none
VXE ATK75 / ATK 75 Rapid Trigger Magnetic Switch Mechanical Keyboard - Hitam,5,Imron,bintang 5,gak salah si ini,1 bulan lalu,none
