Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,1,spell,bintang 5,mantap,Lebih dari 1 tahun lalu,Varian: DIY KIT - BLACK
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,2,M***d,bintang 5,"Kehabisan varian putih, tapi seller responsif dan solutif. Kualitas barang bagus sekali. Harganya juga relatif murah. Sukses terus Goodgamingshop.",Lebih dari 1 tahun lalu,Varian: FULLSET - WHITE
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,3,t***n,bintang 5,"pesannya yang datang warna hitam, setelah yang putih kehabisan dikasih tahu sama admin. PCB udah dites jalan semua, sama ternyata juga sudah datang sama modul spacebar ya...",Lebih dari 1 tahun lalu,Varian: DIY KIT - WHITE
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,4,p***i,bintang 5,"barang bagus semua sempurna, hanya saja memproses pesanannya agak lama, order senin malam same day, sampenya rabu",Lebih dari 1 tahun lalu,Varian: DIY KIT - WHITE
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,5,Y***f,bintang 5,"pengiriman aman, tiba dgn selamat. barang blom dibuka 😄",Lebih dari 1 tahun lalu,Varian: FULLSET - BLACK
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,6,Fajar,bintang 5,datang tampa lecet dan berfungsi dengan baik.,Lebih dari 1 tahun lalu,Varian: DIY KIT - BLACK
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,7,Mochammad,bintang 5,"Makasih buat GGS, barangnya udh sampai ke tujuaan👈🏻",Lebih dari 1 tahun lalu,Varian: FULLSET - WHITE
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,8,A***o,bintang 5,Admin nya ramah banget tapi mungkin sibuk kali ya jadi balesnya agak lama. Semoga semua ok tapi tadi di tes lampu rgb nyala jadi harusnya ok,Lebih dari 1 tahun lalu,Varian: DIY KIT - WHITE
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,9,F***o,bintang 5,gasabar ngerakit top dah,Lebih dari 1 tahun lalu,Varian: DIY KIT - BLACK
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,10,Zuqi,bintang 5,none,Lebih dari 1 tahun lalu,Varian: DIY KIT - WHITE
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,11,Vincentius,bintang 5,none,Lebih dari 1 tahun lalu,Varian: DIY KIT - WHITE
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,12,Muhammad,bintang 5,terbaik lah emang ggs🔥,Lebih dari 1 tahun lalu,Varian: DIY KIT - BLACK
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,13,M,bintang 5,produk bagus kurangnya cuma satu stabilizer wire nya gak masuk housing nya tapi masalah kaya gitu mah gampang diatasi,Lebih dari 1 tahun lalu,Varian: DIY KIT - WHITE
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,14,Muhammad,bintang 4,"barang sampai dengan selamat dan aman, tapi ada switch yang rusak",Lebih dari 1 tahun lalu,Varian: FULLSET - WHITE
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,15,Osshe,bintang 2,"DIY KIT tidak dapat kabel USB type C dan switch/keycap puller, hanya fullset baru dapat 2 itu. Gak ada plastic wrapnya di dalem boxnya. PCBnya untung masih berfungsi.",Lebih dari 1 tahun lalu,Varian: DIY KIT - BLACK
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,16,S***s,bintang 5,"Barang sampai dengan cepat, kondisi bagus",Lebih dari 1 tahun lalu,Varian: FULLSET - WHITE
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,17,S***s,bintang 5,"Barang sampai dengan cepat, kondisi bagus",Lebih dari 1 tahun lalu,none
GK68X MECHANICAL KEYBOARD FULL SET KIT - DIY KIT - WHITE,18,S***s,bintang 5,"Barang sampai dengan cepat, kondisi bagus",Lebih dari 1 tahun lalu,none
