Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
Tecware Phantom 104 RGB - Gaming Keyboard,1,J***k,bintang 5,none,Lebih dari 1 tahun lalu,Varian: Outemu Blue - Keyboard Only
Tecware Phantom 104 RGB - Gaming Keyboard,2,Marcel,bintang 5,ktny shroudny abis ga promo lagi tapi trnyta ttep dapet thanks,Lebih dari 1 tahun lalu,Varian: Outemu Blue - + Shroud 104
Tecware Phantom 104 RGB - Gaming Keyboard,3,Nayya,bintang 5,Pengiriman cepat dan seller fast response. Highly recommended :),Lebih dari 1 tahun lalu,Varian: +Phantom Shroud
Tecware Phantom 104 RGB - Gaming Keyboard,4,Taufiq,bintang 5,"mantap, admin respon ramah, minusnya nggaada buku manual tapi semuanya komplit, dapet bonus ganci :D",Lebih dari 1 tahun lalu,Varian: Outemu Brown
Tecware Phantom 104 RGB - Gaming Keyboard,5,Angga,bintang 5,Mantap,Lebih dari 1 tahun lalu,Varian: Outemu Blue
Tecware Phantom 104 RGB - Gaming Keyboard,6,A***y,bintang 5,"sempet trouble contact adminnya, tapi akhirnya dibales dn dijelasin brgnya.. recommended seller",Lebih dari 1 tahun lalu,Varian: Outemu Blue
Tecware Phantom 104 RGB - Gaming Keyboard,7,Asep,bintang 5,GoodGaming shoop emng terbaik,Lebih dari 1 tahun lalu,Varian: Outemu Brown
Tecware Phantom 104 RGB - Gaming Keyboard,8,khaled,bintang 5,"semua key work, tapi lampu sebelah capslock ga nyala, gatau fungsi buat apa jg, overall barangnya edan buat harganya, build kokoh, blueswitch sesuai harapan overall binta...",Lebih dari 1 tahun lalu,Varian: Outemu Blue
Tecware Phantom 104 RGB - Gaming Keyboard,9,A***a,bintang 5,"keyboardnya enak, nggak berisik yg brown, makasih",Lebih dari 1 tahun lalu,Varian: Outemu Brown
Tecware Phantom 104 RGB - Gaming Keyboard,10,hermadi,bintang 5,Keyboard telah ditterima dengan baik dan tanpa cacat. Sekarang lagi mencoba keyboardnya. Feel nya sih ok-ok aja karena udah lama ga pakai Mecha Keyboard (3 tahunan). Masi...,Lebih dari 1 tahun lalu,Varian: Outemu Red
Tecware Phantom 104 RGB - Gaming Keyboard,11,S***l,bintang 5,"build quality keyboardnya ga murahan, switchnya enak banget cuma mesti penyesuaian lagi karena sblmnya pake membrane. overall suka banget sama keyboardnya, rgbnya ga nora...",Lebih dari 1 tahun lalu,Varian: Outemu Red
Tecware Phantom 104 RGB - Gaming Keyboard,12,Ardhyanto,bintang 5,barangnya bagus bangett,Lebih dari 1 tahun lalu,Varian: Outemu Blue
Tecware Phantom 104 RGB - Gaming Keyboard,13,Budi,bintang 5,"Mantap keyboard nya keren bgt walau ga lengkap kurang buku manual nya. pelayanan nya oke, pengiriman nya juga cepat, terimakasih GGS!",Lebih dari 1 tahun lalu,Varian: Outemu Brown
Tecware Phantom 104 RGB - Gaming Keyboard,14,G***n,bintang 5,kualitas brg bagus.. pelayanan cepat.. sangat puas 👍,Lebih dari 1 tahun lalu,Varian: Outemu Red
Tecware Phantom 104 RGB - Gaming Keyboard,15,K***y,bintang 5,"seller sangat responsive dan mau membantu, pengiriman cepat. recommended!",Lebih dari 1 tahun lalu,Varian: Outemu Brown
Tecware Phantom 104 RGB - Gaming Keyboard,16,G***i,bintang 4,"nyampe nya cepet, tapi sayang banyak tulisan keycaps yg ngga jelas",Lebih dari 1 tahun lalu,Varian: Outemu Blue
Tecware Phantom 104 RGB - Gaming Keyboard,17,E***a,bintang 5,"Respon Toko baik dan cepet, semoga barang awet...",Lebih dari 1 tahun lalu,Varian: Outemu Blue
Tecware Phantom 104 RGB - Gaming Keyboard,18,Hanif,bintang 5,"ohoho, the best on the price range. saya punya juga mechanical keyboard cuman harganya 300 ribuan, switch nya sama Outemu brown juga cuman feelnya beda sama keyboard ini,...",Lebih dari 1 tahun lalu,Varian: Outemu Brown
Tecware Phantom 104 RGB - Gaming Keyboard,19,Ramadoni,bintang 5,Keyboard gaming anti-norak. Design keyboard dan font keycapsnya elegan. Build quality jauh di atas harganya. Penjual sangat responsif dan ruamah pol. Aku cinta Goodgamin...,Lebih dari 1 tahun lalu,Varian: Outemu Red
Tecware Phantom 104 RGB - Gaming Keyboard,20,adi,bintang 5,"Seller responsif, barang aman sampai tujuan, recommended seller",Lebih dari 1 tahun lalu,Varian: Outemu Brown
Tecware Phantom 104 RGB - Gaming Keyboard,21,Raka,bintang 5,"BEST udah, gausah diragukan lagi...",Lebih dari 1 tahun lalu,Varian: Outemu Brown
Tecware Phantom 104 RGB - Gaming Keyboard,22,Auli,bintang 5,"Respon seller super cepat dan koperatif. Untuk keyboardnya mantap abisss. Buildnya bagusss, RGBnya bisa custom di software biar lebih enak atau lgsg dri keyboard. Ditaruh...",Lebih dari 1 tahun lalu,Varian: Outemu Blue
