Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
Rexus Gaming Chair RGC-101 V2 / Kursi Gaming RGC 101 V2 - Merah,1,R***i,bintang 5,"Mantap, Pengiriman cepet, padahal termasuk jauh. untuk produk ga usah tanya. brand gede kualitas dan build qualitynya mantap",Lebih dari 1 tahun lalu,Varian: Hitam Cokelat
Rexus Gaming Chair RGC-101 V2 / Kursi Gaming RGC 101 V2 - Merah,2,Rizki,bintang 5,garansi resmi. Kursinya empuk!. kelengkapan sesuai. kelengkapan sesuai. Packing Bagus. Harganya bersaing.  sellernya JUARA.. PUAS bgt pelayanan bagus.. barang keren.. l...,Lebih dari 1 tahun lalu,Varian: Biru
Rexus Gaming Chair RGC-101 V2 / Kursi Gaming RGC 101 V2 - Merah,3,D***i,bintang 5,kelengkapan sesuai. Kursinya empuk!. Packing Bagus. Harganya bersaing. garansi resmi.,Lebih dari 1 tahun lalu,Varian: Kuning
Rexus Gaming Chair RGC-101 V2 / Kursi Gaming RGC 101 V2 - Merah,4,R***a,bintang 5,"Keren, pelayanan prima. thx gn",Lebih dari 1 tahun lalu,Varian: Biru
Rexus Gaming Chair RGC-101 V2 / Kursi Gaming RGC 101 V2 - Merah,5,Yakub,bintang 5,Ganteng 🔥🔥,Lebih dari 1 tahun lalu,Varian: Hitam Cokelat
Rexus Gaming Chair RGC-101 V2 / Kursi Gaming RGC 101 V2 - Merah,6,Supardiyono,bintang 5,barang dan GG mantap sekali.Puas,Lebih dari 1 tahun lalu,Varian: Hitam Cokelat
Rexus Gaming Chair RGC-101 V2 / Kursi Gaming RGC 101 V2 - Merah,7,tanti,bintang 5,TERBAIKKKK!,Lebih dari 1 tahun lalu,Varian: Kuning
Rexus Gaming Chair RGC-101 V2 / Kursi Gaming RGC 101 V2 - Merah,8,Muhammad,bintang 5,"Pengiriman cepat, penjual ramah dan barang mulus no lecet‼️ PUAS BANGET ✨ Makasih ya maju terus tokonya",Lebih dari 1 tahun lalu,Varian: Kuning
Rexus Gaming Chair RGC-101 V2 / Kursi Gaming RGC 101 V2 - Merah,9,Josephine,bintang 5,"Barang ok, pengiriman super cepat, seller responsif. Top deh pokoknya",Lebih dari 1 tahun lalu,Varian: Kuning
Rexus Gaming Chair RGC-101 V2 / Kursi Gaming RGC 101 V2 - Merah,10,Official,bintang 5,"Barang bagus dan berkualitas, pengirman juga oke dibantu,, sedikit catatan cm bagian lock dibawah kursi, bingung cara lock atau memang error entah, tapi admin cukup respo...",Lebih dari 1 tahun lalu,Varian: Kuning
Rexus Gaming Chair RGC-101 V2 / Kursi Gaming RGC 101 V2 - Merah,11,E***r,bintang 5,semua bikin puas.. ngak pernah ngecewain,Lebih dari 1 tahun lalu,Varian: Merah Muda
Rexus Gaming Chair RGC-101 V2 / Kursi Gaming RGC 101 V2 - Merah,12,Rido,bintang 5,"Layanan memuaskan, seller sabar 😂Barangnya sesuai pesanan, semoga awet",Lebih dari 1 tahun lalu,Varian: Biru
Rexus Gaming Chair RGC-101 V2 / Kursi Gaming RGC 101 V2 - Merah,13,A***g,bintang 5,"Pelayanan & respon sangat Bagus, pengiriman cepat, barang mantap👍👍👍",Lebih dari 1 tahun lalu,Varian: Merah
