Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
"NOVA PRO Lightweight Wireless Gaming Mouse - Putih, Mouse",1,A***n,bintang 5,none,2 minggu lalu,Varian: Putih - + Glass Skate
"NOVA PRO Lightweight Wireless Gaming Mouse - Putih, Mouse",2,Dano,bintang 5,sampai dengan selamat bagus barangnya enteng,2 bulan lalu,Varian: Hitam - + Glass Skate
