Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
Razer Kiyo X - USB Webcam for Full HD Streaming,1,Julian,bintang 5,"barangnya akhirnya sudah sampai,bisa persiapan livestreaming nanti kedepannya.",3 minggu lalu,none
Razer Kiyo X - USB Webcam for Full HD Streaming,2,Dion,bintang 5,none,3 minggu lalu,none
Razer Kiyo X - USB Webcam for Full HD Streaming,3,C***n,bintang 5,mantap sesuai selera,3 bulan lalu,none
Razer Kiyo X - USB Webcam for Full HD Streaming,4,Wayan,bintang 5,Baguss,4 bulan lalu,none
Razer Kiyo X - USB Webcam for Full HD Streaming,5,Zaki,bintang 5,Barang sesuai dengan foto produk. kualitas bukan kaleng2 🙌🏽,6 bulan lalu,none
Razer Kiyo X - USB Webcam for Full HD Streaming,6,I***i,bintang 5,"Produk datang aman, berfungsi. rekomen seller 🗿",6 bulan lalu,none
Razer Kiyo X - USB Webcam for Full HD Streaming,7,D***e,bintang 5,"Bubblewrap terlalu tipis, tpi untungnya packaging dri razer udah bagus banget. Item berfunngsi sangat baik dan tidak ada masalah.",7 bulan lalu,none
Razer Kiyo X - USB Webcam for Full HD Streaming,8,S***i,bintang 5,Kualitas barang oke,Lebih dari 1 tahun lalu,none
Razer Kiyo X - USB Webcam for Full HD Streaming,9,muhammad,bintang 2,none,Lebih dari 1 tahun lalu,none
Razer Kiyo X - USB Webcam for Full HD Streaming,10,Muhamat,bintang 5,"mantap kak :) nanti di update final setup nya, sementara ini dulu foto nya :)",Lebih dari 1 tahun lalu,none
