Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
BAFO Kabel HDMI 2 Meter V2 - Kabel HDMI,1,Hendra,bintang 5,Barang sesuai dengan deskripsi dan berjalan dengan lancar,7 bulan lalu,none
BAFO Kabel HDMI 2 Meter V2 - Kabel HDMI,2,E***u,bintang 3,"pengiriman lama, slow respond, mesen bareng beberapa barang lainnya barang ini gak ikut dalam pengiriman. waktu dikonfirmasi ke tokok memang ternyata barang kosong dan ti...",Lebih dari 1 tahun lalu,none
BAFO Kabel HDMI 2 Meter V2 - Kabel HDMI,3,F***s,bintang 5,Respon dan pengiriman sangat cepat.. Thank you Goodgamingshop..,Lebih dari 1 tahun lalu,none
