Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
Thrustmaster T300 RS / T300RS GT Racing Wheel - FOR PC PS3 PS4 - Unit Only,1,E***d,bintang 5,"ketika di toko lain masih pre order atau bahkan sold out, toko ini masih tersedia. mantap gan",Lebih dari 1 tahun lalu,Varian: Unit Only
Thrustmaster T300 RS / T300RS GT Racing Wheel - FOR PC PS3 PS4 - Unit Only,2,reza,bintang 5,mantullll,Lebih dari 1 tahun lalu,none
