Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
IQUNIX A80 Explorer Wireless Mechanical Keyboard,1,N***a,bintang 5,"Sisi design keyboardnya cakep bgt, typing experience jg enak buat yg gasuka keyboard yg berisik krn pake cherry brown, warna rgb jg cocok sama warna keyboardnya",Lebih dari 1 tahun lalu,Varian: RGB - CHERRY BROWN
IQUNIX A80 Explorer Wireless Mechanical Keyboard,2,Y***n,bintang 5,Keyboardnya mantap dan enak digunakan. Build quality-nya terbaik.,Lebih dari 1 tahun lalu,Varian: RGB - CHERRY BROWN
IQUNIX A80 Explorer Wireless Mechanical Keyboard,3,SYAFRIN,bintang 5,"Thanks min, the best lah pokoknya",Lebih dari 1 tahun lalu,Varian: RGB - CHERRY RED
IQUNIX A80 Explorer Wireless Mechanical Keyboard,4,launched,bintang 5,"wah sebanding kualitas dengan harganya, terima kasih juga buat bonusnya gan",Lebih dari 1 tahun lalu,Varian: RGB - CHERRY BLUE
