Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
GALAX Gaming Chair GC-01 - RGB Effect - Hitam,1,Liana,bintang 5,none,Lebih dari 1 tahun lalu,Varian: Putih
GALAX Gaming Chair GC-01 - RGB Effect - Hitam,2,W***i,bintang 4,1 baut bawaan yg terpasang susah d buka☹️ malah jd slek.. saran seharusnya baut2nya dalam kondisi tidak terpasang dri awal semuanya,Lebih dari 1 tahun lalu,Varian: Putih
