Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
"Paradox Gaming Ghost87 / Ghost 87 RGB Mechanical - Gaming Keyboard - Black Case, Yellow Sw",1,T***a,bintang 5,Clicky dan ga berisik mantap!,4 bulan lalu,Varian: White Case - Yellow Sw
"Paradox Gaming Ghost87 / Ghost 87 RGB Mechanical - Gaming Keyboard - Black Case, Yellow Sw",2,Benarifo,bintang 5,"Desain putih bersih elegan. rencana saya kasih ke ibu saya buat beliau kerja bikin laporan, semoga beliau suka dan nyaman kerja make mecha keyboard blue switch dari ghost",4 bulan lalu,Varian: White Case - Blue Sw
"Paradox Gaming Ghost87 / Ghost 87 RGB Mechanical - Gaming Keyboard - Black Case, Yellow Sw",3,Revi,bintang 5,"Respon admin nya on time banget, ga cape juga di tanya2, rekomendasiin nya bagus bgt dan sesuai kebutuhan, barang nya mantap dan proses nya juga mantap.? Recommended !!!",8 bulan lalu,Varian: White Case - Yellow Sw
"Paradox Gaming Ghost87 / Ghost 87 RGB Mechanical - Gaming Keyboard - Black Case, Yellow Sw",4,m***d,bintang 5,"Sedikit kecewa karena ngira bakalan dapet keycaps seperti di gambar tapi datangnya full polos, tapi barangnya bagus👍",10 bulan lalu,Varian: White Case - Red Sw
"Paradox Gaming Ghost87 / Ghost 87 RGB Mechanical - Gaming Keyboard - Black Case, Yellow Sw",5,Chaerrull,bintang 5,"seller cepat respon. keyboard bagus, sesuai harapan dan berfungsi dengan normal",10 bulan lalu,none
"Paradox Gaming Ghost87 / Ghost 87 RGB Mechanical - Gaming Keyboard - Black Case, Yellow Sw",6,Ikhwan,bintang 5,none,11 bulan lalu,Varian: White Case
"Paradox Gaming Ghost87 / Ghost 87 RGB Mechanical - Gaming Keyboard - Black Case, Yellow Sw",7,m,bintang 5,mantap sesuai ekspektasi😁😁,Lebih dari 1 tahun lalu,Varian: White Case - Blue Switch
"Paradox Gaming Ghost87 / Ghost 87 RGB Mechanical - Gaming Keyboard - Black Case, Yellow Sw",8,Y***k,bintang 4,none,Lebih dari 1 tahun lalu,Varian: White Case - Red Switch
"Paradox Gaming Ghost87 / Ghost 87 RGB Mechanical - Gaming Keyboard - Black Case, Yellow Sw",9,D***t,bintang 5,bagus packing rapih sesuai sm pesanan & fast respon..,Lebih dari 1 tahun lalu,Varian: Black Case - Yellow Switch
"Paradox Gaming Ghost87 / Ghost 87 RGB Mechanical - Gaming Keyboard - Black Case, Yellow Sw",10,R***a,bintang 5,"Keyboard nya oke, build quality nya bagus. RGB nya oke. Switch black ini feelnya beda banget dari brown yang biasa gua pake, jadi agak pembiasaan sedikit, lebih berat pas...",Lebih dari 1 tahun lalu,Varian: Black Case - Black Switch
"Paradox Gaming Ghost87 / Ghost 87 RGB Mechanical - Gaming Keyboard - Black Case, Yellow Sw",11,Hendri,bintang 5,Keyboardnya mantap dan enak digunakan. Enak banget buat nge-game. Build quality-nya terbaik.,Lebih dari 1 tahun lalu,Varian: Black Case - Yellow Switch
"Paradox Gaming Ghost87 / Ghost 87 RGB Mechanical - Gaming Keyboard - Black Case, Yellow Sw",12,I***a,bintang 3,ngomongnya senin dikirim taunya ngaret sehari. huh,Lebih dari 1 tahun lalu,Varian: Black Case - Red Switch
