Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
DARMOSHARK M3 4K Gaming Mouse,1,S***n,bintang 5,barang bekerja dgn baik dan ada include sticker grip yg nyaman.,8 bulan lalu,none
DARMOSHARK M3 4K Gaming Mouse,2,labji,bintang 5,"seller responsif, tidak ada kecacatan/masalah",9 bulan lalu,none
DARMOSHARK M3 4K Gaming Mouse,3,Wirandy,bintang 5,"Mantap,, even ga terlalu suka ada tmpt donggle yg tdk seharusnya",9 bulan lalu,none
DARMOSHARK M3 4K Gaming Mouse,4,E***a,bintang 5,Ukuran mouse pas ditangan.,9 bulan lalu,none
DARMOSHARK M3 4K Gaming Mouse,5,E***g,bintang 5,"Beneran 4K, dapet harga diskon jadi lumayan worth dengan harga segitu dapet 4K dongle. Mouse solid, shape gak aneh aneh, saya biasa pake GPX gak perlu waktu lama buat ada...",9 bulan lalu,none
DARMOSHARK M3 4K Gaming Mouse,6,Davidto,bintang 5,test dulu thx fast respon nya,9 bulan lalu,none
