Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
Skyline Tactile Switches Yo_Keebs X Noir Gear,1,Sugar,bintang 5,berat perasaannya,5 hari lalu,none
Skyline Tactile Switches Yo_Keebs X Noir Gear,2,R***y,bintang 5,"berfungsi dengan baik, boleh minta digantikan pada keyboard nya di toko ramah ke pembeli juga",1 bulan lalu,none
Skyline Tactile Switches Yo_Keebs X Noir Gear,3,Dian,bintang 5,supeeeeeeeeeeerrrrrrrrr,3 bulan lalu,none
Skyline Tactile Switches Yo_Keebs X Noir Gear,4,Zidan,bintang 5,"tactility oke suaranya poppy, prelubenya kerasa tebel",4 bulan lalu,none
Skyline Tactile Switches Yo_Keebs X Noir Gear,5,febriyan,bintang 5,"toko : prosesnya cukup cepat. switch : feel tactilenya krg, tp sound udh agak2 mendekati selera gitu. pengiriman : bisa lebih baik lagi.",5 bulan lalu,none
Skyline Tactile Switches Yo_Keebs X Noir Gear,6,O***s,bintang 5,switch nya comfort dipake. tactile nya light bump jadi agak berasa kyk linear. dan emang suaranya lebih ke thocky,5 bulan lalu,none
