Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
Akko x TTC Switch Mechanical Keyboard - Princess,1,A***s,bintang 5,so mushy,11 bulan lalu,Varian: Princess
Akko x TTC Switch Mechanical Keyboard - Princess,2,I***n,bintang 5,"Saya suka fill ngetik nya mirip2 kayak jelly pink, suaranya juga enak, keras tapi nyaman di telinga.",Lebih dari 1 tahun lalu,Varian: Princess BOX
Akko x TTC Switch Mechanical Keyboard - Princess,3,Daniel,bintang 5,none,Lebih dari 1 tahun lalu,Varian: Princess BOX
Akko x TTC Switch Mechanical Keyboard - Princess,4,Andhika,bintang 5,nice packaging and good quality,Lebih dari 1 tahun lalu,Varian: Demon
Akko x TTC Switch Mechanical Keyboard - Princess,5,D***d,bintang 5,"Mantep cepat responnya, toko gaming terbagus",Lebih dari 1 tahun lalu,Varian: Princess
Akko x TTC Switch Mechanical Keyboard - Princess,6,F***y,bintang 5,"Produknya oke, pelayanannya juga mantap.",Lebih dari 1 tahun lalu,Varian: Demon BOX
Akko x TTC Switch Mechanical Keyboard - Princess,7,Fadhlan,bintang 5,none,Lebih dari 1 tahun lalu,Varian: Demon BOX
Akko x TTC Switch Mechanical Keyboard - Princess,8,Daniel,bintang 5,Bunyi spasi murahan jadi garing beut di modif dikit kasi foam jd maknyus😁👍 Suka banget sm karakternya sundulan di jari berdampak tp deep thock nya dapet nuansa elegant makenya cobain ajah 😁,Lebih dari 1 tahun lalu,Varian: Demon BOX
Akko x TTC Switch Mechanical Keyboard - Princess,9,L***i,bintang 5,"mantep bet packingannya safety bet, + dikasih sticker yang kece buat anak anak muda, seller ramah + fastres, recomended seller. kalo masalah barang belum di coba sih, tapi kalo di liat dari seller saya udah percaya barang pasti bagus wkwkw",Lebih dari 1 tahun lalu,Varian: Demon BOX
Akko x TTC Switch Mechanical Keyboard - Princess,10,DimasDim,bintang 5,ga ada yg spesial,Lebih dari 1 tahun lalu,Varian: Demon
Akko x TTC Switch Mechanical Keyboard - Princess,11,M***d,bintang 5,aman,Lebih dari 1 tahun lalu,Varian: Demon BOX
Akko x TTC Switch Mechanical Keyboard - Princess,12,M***d,bintang 5,alus euy suaranya,Lebih dari 1 tahun lalu,Varian: Demon
Akko x TTC Switch Mechanical Keyboard - Princess,13,Afi,bintang 5,KEREN 💕,Lebih dari 1 tahun lalu,Varian: Demon
Akko x TTC Switch Mechanical Keyboard - Princess,14,David,bintang 5,"beratnya pas, fittingnya jg oke banget, indah banget deh",Lebih dari 1 tahun lalu,Varian: Demon
Akko x TTC Switch Mechanical Keyboard - Princess,15,Fajrii,bintang 5,😍👌,Lebih dari 1 tahun lalu,Varian: Demon
Akko x TTC Switch Mechanical Keyboard - Princess,16,Wisnu,bintang 5,1 kata ajalah thock 👍👍,Lebih dari 1 tahun lalu,Varian: Demon
Akko x TTC Switch Mechanical Keyboard - Princess,17,C***e,bintang 5,Bagus dipakai tanpa di lube lagi sudah ok,Lebih dari 1 tahun lalu,Varian: Demon
Akko x TTC Switch Mechanical Keyboard - Princess,18,rii,bintang 5,none,Lebih dari 1 tahun lalu,Varian: Demon
Akko x TTC Switch Mechanical Keyboard - Princess,19,reza,bintang 5,Barang Ok.,Lebih dari 1 tahun lalu,Varian: Princess
Akko x TTC Switch Mechanical Keyboard - Princess,20,Andi,bintang 5,Mantap,Lebih dari 1 tahun lalu,Varian: Demon
Akko x TTC Switch Mechanical Keyboard - Princess,21,iwan,bintang 5,"switch nya smooth, suaranya unik banget... kayaknya mau beli full ntar nih",Lebih dari 1 tahun lalu,Varian: Demon
