Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
SteelSeries PrismCaps Keycaps Keyboard White / Black - Hitam,1,JD,bintang 4,"packing ok, kualitas keycaps ok, cuman size keycaps krg ok",2 bulan lalu,Varian: Putih
SteelSeries PrismCaps Keycaps Keyboard White / Black - Hitam,2,Suisei,bintang 5,"Datang aman dan tanpa cacat, qualitas keycapsnya bagus dan awet dilihat",5 bulan lalu,Varian: Hitam
SteelSeries PrismCaps Keycaps Keyboard White / Black - Hitam,3,Andreas,bintang 5,Bagus banget,6 bulan lalu,Varian: Putih
SteelSeries PrismCaps Keycaps Keyboard White / Black - Hitam,4,C***Z,bintang 5,Mantap warnanya jadi sangat bagus 👍,7 bulan lalu,Varian: Hitam
SteelSeries PrismCaps Keycaps Keyboard White / Black - Hitam,5,I***t,bintang 5,"Yang Jelas Bikin Warna Lebih Bright, dan saya suka, jadi makin kece Gaming Room saya 👍🏻",Lebih dari 1 tahun lalu,Varian: Hitam
SteelSeries PrismCaps Keycaps Keyboard White / Black - Hitam,6,Agres,bintang 5,salah beli. g bs tuker,Lebih dari 1 tahun lalu,Varian: Putih
SteelSeries PrismCaps Keycaps Keyboard White / Black - Hitam,7,Valdo,bintang 4,"Barang dirposes dengan baik, terima kasih banyak. tapi sepertinya packaging nya terlalu kuat, dus nya sampai penyok didalam. tp overall okay. Ternyata tidak perlu ekstra...",Lebih dari 1 tahun lalu,Varian: Putih
SteelSeries PrismCaps Keycaps Keyboard White / Black - Hitam,8,Alan,bintang 5,Barang bagus Pelayanan super ramah Recommended lah,Lebih dari 1 tahun lalu,Varian: Putih
SteelSeries PrismCaps Keycaps Keyboard White / Black - Hitam,9,Benny,bintang 5,"tq goodgaming,paket no problem n udh dipasang",Lebih dari 1 tahun lalu,Varian: Hitam
SteelSeries PrismCaps Keycaps Keyboard White / Black - Hitam,10,Gio,bintang 5,selalu puas belanja di sini dari dulu hehe,Lebih dari 1 tahun lalu,Varian: Hitam
SteelSeries PrismCaps Keycaps Keyboard White / Black - Hitam,11,Erza,bintang 5,For Glory,Lebih dari 1 tahun lalu,Varian: Putih
