Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
Ajazz AK680 Mechanical Keyboard,1,R***t,bintang 5,"Pengiriman cepat, proses cepat, barang bagus, diterima dengan baik",1 hari lalu,Varian: Iris Purple - Red Switch
Ajazz AK680 Mechanical Keyboard,2,I***a,bintang 5,"keren, satisfyng suaranyaa",2 hari lalu,Varian: Christmas Red - Red Switch
Ajazz AK680 Mechanical Keyboard,3,Poltak,bintang 5,sesuai dengan harga,3 hari lalu,Varian: Christmas Red - Brown Switch
Ajazz AK680 Mechanical Keyboard,4,K***n,bintang 5,"mantap sekali pokok nya produknya bagus, dan sudah di coba, enak banget, tinggal di lube aja sih, ini udah 2 mingguan pake, enak banget switch nya juga enak di denger tru...",3 hari lalu,Varian: Iris Purple - Brown Switch
Ajazz AK680 Mechanical Keyboard,5,AghirKen,bintang 5,mantap,5 hari lalu,Varian: Iris Purple - Red Switch
Ajazz AK680 Mechanical Keyboard,6,a***s,bintang 4,"bagus sih keyboardnya, cuman pengirimannya aga lama",6 hari lalu,Varian: Iris Purple - Brown Switch
Ajazz AK680 Mechanical Keyboard,7,D***a,bintang 5,jos mantap keren,1 minggu lalu,Varian: Christmas Red - Red Switch
Ajazz AK680 Mechanical Keyboard,8,F***n,bintang 5,"Datangnya cepat, terus barangnya bagus, terima kasih🙏",1 minggu lalu,Varian: Christmas Red - Red Switch
Ajazz AK680 Mechanical Keyboard,9,Muhammad,bintang 5,sesuai jadwal pengiriman manteb isi nya oke banget,1 minggu lalu,Varian: Christmas Red - Red Switch
Ajazz AK680 Mechanical Keyboard,10,Rahmat,bintang 5,build quality nya untuk harga segini oke lah mantap,1 minggu lalu,Varian: Iris Purple - Brown Switch
Ajazz AK680 Mechanical Keyboard,11,P***k,bintang 5,Sampai dengan cepat. Suaranya mantap. Bikin mengetik lebih seru,1 minggu lalu,Varian: Christmas Red - Red Switch
Ajazz AK680 Mechanical Keyboard,12,Ari,bintang 5,"Perlu penyesuaian dari sebelumnya yg pakai keyboard full size, keyboard ini bagus, bisa atur key nya pakai software",1 minggu lalu,Varian: Christmas Red - Red Switch
Ajazz AK680 Mechanical Keyboard,13,M***d,bintang 5,"sesuai pesanan ukuran simpel, bahan material enak, spesifikasi sesuai yang tertera,....best lah",1 minggu lalu,Varian: Iris Purple - Red Switch
Ajazz AK680 Mechanical Keyboard,14,Rizki,bintang 5,"Barang cepat sampai dan kualitas nya bagus.. Barang pun cepat sampai, recomended seller..",2 minggu lalu,Varian: Christmas Red - Brown Switch
Ajazz AK680 Mechanical Keyboard,15,S***y,bintang 5,"Ini dateng cepet banget, pas pertama dicobain anehnya i sm o gabisa di pencet dan malah keganti fungsinya tp setelah download driver dr website china nya, jadi normal. sp...",2 minggu lalu,Varian: Iris Purple - Red Switch
Ajazz AK680 Mechanical Keyboard,16,Haikal,bintang 5,"desainnya bagus, sesuai dengan pilihan saya Dan keycaps Yang lucu Dan menarik. :3",2 minggu lalu,Varian: Christmas Red - Red Switch
Ajazz AK680 Mechanical Keyboard,17,Raffi,bintang 5,mantap suaranya,2 minggu lalu,Varian: Christmas Red - Brown Switch
Ajazz AK680 Mechanical Keyboard,18,Kilaurum,bintang 5,"Oke bgt si, pertama kalinya punya keyboard mecha. Diawali dari ini, semoga bisa koleksi. mantap minjazz",3 minggu lalu,Varian: Christmas Red
Ajazz AK680 Mechanical Keyboard,19,wawan,bintang 5,"packing oke, barang aman, tapi sayang ga dapet yang iris purple",3 minggu lalu,Varian: Iris Purple
Ajazz AK680 Mechanical Keyboard,20,ariq,bintang 5,"barang bagus , adminnya fast respond , cuma pas dateng bubble wrapnya udah sobek sama box damaged sedikit tapi gapapa so far masih berfungsi",3 minggu lalu,Varian: Iris Purple
Ajazz AK680 Mechanical Keyboard,21,Lutfian,bintang 3,none,3 minggu lalu,Varian: Iris Purple
Ajazz AK680 Mechanical Keyboard,22,Yudistira,bintang 5,"Nyaman, cocok buat aku yang jarinya kecil. Point plus pengiriman cepet & packaging’s rapih",3 minggu lalu,Varian: Iris Purple
Ajazz AK680 Mechanical Keyboard,23,D***l,bintang 5,"keyboardnya bagus bgt. bentuknya bagus, keycapnya enak bgt buat ngetik. seandainya udh wireless akan lebih keren lagi.",1 bulan lalu,Varian: Christmas Red
Ajazz AK680 Mechanical Keyboard,24,osu,bintang 5,Keyboardnya mantap dan enak digunakan,1 bulan lalu,Varian: Christmas Red
Ajazz AK680 Mechanical Keyboard,25,Deka,bintang 5,keren si,1 bulan lalu,Varian: Christmas Red
Ajazz AK680 Mechanical Keyboard,26,Christian,bintang 5,"Untuk harganya, keyboard nya bagus, keycapsnya biasa saja, switch nya lumayan.",2 bulan lalu,Varian: Iris Purple
