Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
PRDX Artisan Hanzo - Keycaps,1,Michael,bintang 1,"HATI HATI!! Gila barang rusak masih dikirim aja, mau minta tukar penjual banyak ngeles nya. 1. katanya barang ga dicek dulu sebelum kirim karena ga mau buka segel tkt dik...",7 bulan lalu,none
PRDX Artisan Hanzo - Keycaps,2,F***o,bintang 5,kereeeeen,9 bulan lalu,none
PRDX Artisan Hanzo - Keycaps,3,Yudhi,bintang 5,Barang sesuai dengan deskripsi dan detil mantap. Packing aman pengiriman cepat.,Lebih dari 1 tahun lalu,none
PRDX Artisan Hanzo - Keycaps,4,R***i,bintang 5,Barang keren,Lebih dari 1 tahun lalu,none
PRDX Artisan Hanzo - Keycaps,5,A***r,bintang 5,Terima kasih Min! Barang mantap!,Lebih dari 1 tahun lalu,none
