Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
AJAZZ AK871 - MECHANICAL KEYBOARD,1,Aduar,bintang 5,"Barang bagus, sesuai deskripsi",3 bulan lalu,Varian: Black Grey - Red Switch
AJAZZ AK871 - MECHANICAL KEYBOARD,2,Anggito,bintang 5,GG,3 bulan lalu,Varian: Black Grey - Blue Switch
AJAZZ AK871 - MECHANICAL KEYBOARD,3,Samba,bintang 5,mantappuuuu,4 bulan lalu,Varian: Black Grey - Red Switch
AJAZZ AK871 - MECHANICAL KEYBOARD,4,Mumu,bintang 5,"mantap, enak buat dipake ngetik",4 bulan lalu,Varian: Black Grey - Red Switch
AJAZZ AK871 - MECHANICAL KEYBOARD,5,Z***o,bintang 5,mantep bgt,4 bulan lalu,Varian: Black Grey - Red Switch
AJAZZ AK871 - MECHANICAL KEYBOARD,6,Iqlal,bintang 3,"dus penyok banget, sebelah kanan bawah retak gatau salah pabrik atau gmna soalnya direview banyak yg retak, overall keyboard nya bagus + suaranya mantep cuman packingnya...",4 bulan lalu,Varian: Black Grey - Red Switch
AJAZZ AK871 - MECHANICAL KEYBOARD,7,Rafli,bintang 5,barang mendarat dengan selamat cihuyyy,4 bulan lalu,Varian: Black Grey - Red Switch
AJAZZ AK871 - MECHANICAL KEYBOARD,8,leonard,bintang 3,Pecah rek,4 bulan lalu,Varian: Black Grey - Blue Switch
AJAZZ AK871 - MECHANICAL KEYBOARD,9,Kamaludin,bintang 5,"Keyboard super enak buat ngetik, Semoga awet ae dah gak kaya keyboardku yg dulu 🤸‍♂️",4 bulan lalu,Varian: Black Grey - Red Switch
AJAZZ AK871 - MECHANICAL KEYBOARD,10,Wenceslaus,bintang 5,mantap pengiriman Oke. barang sesuai,4 bulan lalu,Varian: Black Grey - Red Switch
AJAZZ AK871 - MECHANICAL KEYBOARD,11,Farhan,bintang 1,"Dapet keadaan retak kaya gini, video unboxing ada, cuma memang gw ga notice pas unboxing si bagian retak ini, cuma setelah gw liat videonya berulang kali emang udah retak...",5 bulan lalu,Varian: Black Grey - Red Switch
AJAZZ AK871 - MECHANICAL KEYBOARD,12,H***t,bintang 5,harganya murah tp keyboardnya berat dan kokoh kyk keyboard mahal. diketik enak banget sumpah agak berat gitu dan duaranya lumayan. cuma space bar yang agak cempreng. back...,5 bulan lalu,Varian: Black Grey - Red Switch
