Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
Noir Desk Shelf / Monitor Stand Riser - - Black,1,Mohamad,bintang 5,"barang bagus, mantep kualitasnya. fungsinya kepake banget",1 minggu lalu,Varian: Hazel
Noir Desk Shelf / Monitor Stand Riser - - Black,2,Erwin,bintang 1,Bagian ujung terkelupas padahal itu bagian tertutup Styrofoam paling tebal. Berarti cacat dari awal.,2 minggu lalu,Varian: Walnut
Noir Desk Shelf / Monitor Stand Riser - - Black,3,B***n,bintang 5,Salah beli ukuran. Seharusnya yang medium overall bagus & kokoh walaupun ada sedikit minus di produk,4 bulan lalu,Varian: White
Noir Desk Shelf / Monitor Stand Riser - - Black,4,F***n,bintang 5,Barang mulus aman thank you ggs,4 bulan lalu,Varian: Hazel
Noir Desk Shelf / Monitor Stand Riser - - Black,5,Kurniawan,bintang 5,"Kualitas cukup ok, ga bisa dibandingin sama yg emng kayu jati asli. Diharga segini ya lumayan lah. 8/10",6 bulan lalu,Varian: Walnut
Noir Desk Shelf / Monitor Stand Riser - - Black,6,Jeremy,bintang 5,"barang datang sesuai pesanan, packingan mungkin boleh lebih aman lain kali krn ada beberapa goresan mungkin krn pengiriman. Overall build qualitynya terkesan kokoh. Perak...",8 bulan lalu,Varian: Black
Noir Desk Shelf / Monitor Stand Riser - - Black,7,Fadhil,bintang 5,"Papannya bagus, cuma papan tengahnya agak melengkung dikit, jadi rada kureng aja, saat pemasangan susahh karena ga pas lobang buat papan tengahnya, harus digosrok2 lagi b...",9 bulan lalu,Varian: Hazel
Noir Desk Shelf / Monitor Stand Riser - - Black,8,u***r,bintang 4,"Barang sesuai deskripsi, cuma lapisan hitamnya kurang merekat, sm bor kakinya kurang rapih, selebihnya manteb 👍",10 bulan lalu,Varian: Hazel
Noir Desk Shelf / Monitor Stand Riser - - Black,9,a,bintang 3,"Respon admin cepat, tapi barang lama di proses karna katanya stock habis.. jd harus tunggu sekitar 2 harian.. pas barang datang overall OK, sesuai foto, cuma kurang atten...",11 bulan lalu,Varian: Hazel
Noir Desk Shelf / Monitor Stand Riser - - Black,10,Al,bintang 5,Thanks ya. Syukurlah dapat yang no defect. Next target gaming chair.. Hahahahahaha 👍👍👍,11 bulan lalu,Varian: Walnut
Noir Desk Shelf / Monitor Stand Riser - - Black,11,Fakhri,bintang 5,Cakep no defects,11 bulan lalu,Varian: Hazel
Noir Desk Shelf / Monitor Stand Riser - - Black,12,Z***y,bintang 5,"Sampai dengan selamat, belum dibuka tapi ok pelayanan cepat instan",Lebih dari 1 tahun lalu,Varian: Walnut
Noir Desk Shelf / Monitor Stand Riser - - Black,13,Doni,bintang 4,"packing rapih, tebal, dan aman, namun barang nya di beberapa titik, tempelan ny sedikit mengembung & ad beberapa lecet sedikit, dan salah satu lubang skrup tidak terl...",Lebih dari 1 tahun lalu,Varian: White
Noir Desk Shelf / Monitor Stand Riser - - Black,14,A***e,bintang 4,ada kerusakan diujung dan ada coretan spidol sisanya bagus,Lebih dari 1 tahun lalu,Varian: Black
Noir Desk Shelf / Monitor Stand Riser - - Black,15,R***t,bintang 5,"hamdalah sampai dengan semamat tanpa defect, meja berasa lega bet setelah pake! maci!",Lebih dari 1 tahun lalu,Varian: White
Noir Desk Shelf / Monitor Stand Riser - - Black,16,Dante,bintang 5,"barangnya dah sampai mantap gan , btw cara pasangnya gimana ya",Lebih dari 1 tahun lalu,Varian: Hazel
Noir Desk Shelf / Monitor Stand Riser - - Black,17,Setiyo,bintang 5,none,Lebih dari 1 tahun lalu,Varian: White
Noir Desk Shelf / Monitor Stand Riser - - Black,18,Stevano,bintang 5,none,Lebih dari 1 tahun lalu,Varian: Walnut
Noir Desk Shelf / Monitor Stand Riser - - Black,19,A***a,bintang 4,Overall suka si sama barangnya walaupun ada cacat di ujungnya huh,Lebih dari 1 tahun lalu,Varian: Walnut
Noir Desk Shelf / Monitor Stand Riser - - Black,20,H***h,bintang 3,Kondisi barang kurang bagus. Ada retak di ujung.,Lebih dari 1 tahun lalu,Varian: White
Noir Desk Shelf / Monitor Stand Riser - - Black,21,J***i,bintang 4,"kualitas barang yang kurang baik, packing nya bagus",Lebih dari 1 tahun lalu,Varian: Walnut
Noir Desk Shelf / Monitor Stand Riser - - Black,22,M***s,bintang 3,pas sampe ada 3 sisi yang defect,Lebih dari 1 tahun lalu,Varian: Hazel
Noir Desk Shelf / Monitor Stand Riser - - Black,23,M,bintang 5,"sedikit kecewa gara2 ada defect entah kesalahan ekspedisi atau bukan, padahal dah packing kayu juga. well makasih gan.",Lebih dari 1 tahun lalu,Varian: Walnut
Noir Desk Shelf / Monitor Stand Riser - - Black,24,S***a,bintang 5,Kualitas meja bagus.,Lebih dari 1 tahun lalu,Varian: Hazel
Noir Desk Shelf / Monitor Stand Riser - - Black,25,S***n,bintang 5,"Sesuai gambar, bagus",Lebih dari 1 tahun lalu,none
Noir Desk Shelf / Monitor Stand Riser - - Black,26,E***n,bintang 5,clean and affordable,Lebih dari 1 tahun lalu,none
Noir Desk Shelf / Monitor Stand Riser - - Black,27,Y***f,bintang 5,sip,Lebih dari 1 tahun lalu,none
Noir Desk Shelf / Monitor Stand Riser - - Black,28,Alif,bintang 5,"ada pecah sdikit diujung tp ndak papa sih, minor banget juga, overall suka dgn bentuknya.",Lebih dari 1 tahun lalu,none
