Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
DBE ACOUSTICS DJ80 - GAMING HEADPHONE,1,A***i,bintang 1,kualitas headphone nya bagus cuma penjual tidak mengerti produk yang dijualnya. sedikit kecewa karena harusnya bisa beli sekalian tapi sekarang harus nunggu 3 hari lagi c...,4 bulan lalu,none
DBE ACOUSTICS DJ80 - GAMING HEADPHONE,2,yatimin,bintang 5,bagus . terimakasih,11 bulan lalu,none
DBE ACOUSTICS DJ80 - GAMING HEADPHONE,3,Tevin,bintang 5,"pengiriman cepat, packing sangat aman, barang sesuai dan berfungsi dengan baik.",Lebih dari 1 tahun lalu,none
DBE ACOUSTICS DJ80 - GAMING HEADPHONE,4,W***u,bintang 5,none,Lebih dari 1 tahun lalu,none
DBE ACOUSTICS DJ80 - GAMING HEADPHONE,5,Dedi,bintang 5,Earcupnya lembut. Best value headset. Sound mantap. Nyaman dan praktis tinggal plug and play. rekomen seller👍,Lebih dari 1 tahun lalu,none
DBE ACOUSTICS DJ80 - GAMING HEADPHONE,6,Erlando,bintang 5,"Mantap diluar ekspektasi, bener2 suaranya mantap bas nya, stereonya, Mic nya juga dites sangat jelas suaranya, nggak nyangka dgn harga segini dapat kualitas headphone yg...",Lebih dari 1 tahun lalu,none
DBE ACOUSTICS DJ80 - GAMING HEADPHONE,7,D***s,bintang 5,suara bagus mic nya jernih recommended lah GG GAMING,Lebih dari 1 tahun lalu,none
DBE ACOUSTICS DJ80 - GAMING HEADPHONE,8,A***D,bintang 5,"barang kreen, dapet bonus juga.. thankyou broo. . . . 👍",Lebih dari 1 tahun lalu,none
DBE ACOUSTICS DJ80 - GAMING HEADPHONE,9,H***i,bintang 5,barang sudah sampai dan berfungsi dengan baik makasih kak,Lebih dari 1 tahun lalu,none
DBE ACOUSTICS DJ80 - GAMING HEADPHONE,10,b***s,bintang 5,"barang sempurna, kardus kondisinya juga bagus gak ada penyok2. fungsi semua normal. mantap",Lebih dari 1 tahun lalu,none
