Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,1,Renaldo,bintang 5,Keyboardnya mantap dan enak digunakan. Build quality-nya terbaik. Enak banget buat nge-game.,Lebih dari 1 tahun lalu,Varian: Blue
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,2,HAR,bintang 5,"Udah keychron q1 kedua yang order di sini dalam seminggu, selalu puas. Walau tadi sempet ada problem sedikit mudahlah perbaikinnya. Pelayanan juga cepet, langsung dikirim...",Lebih dari 1 tahun lalu,Varian: Blue
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,3,David,bintang 5,none,Lebih dari 1 tahun lalu,Varian: Black
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,4,J***n,bintang 3,"bagus tapi banyak masalah harus di mod habis habisan biar bagus suaranya, alias terlalu banyak pinging . Untuk flex ini lumayan, yang penting busa case layer ke 2 di copo...",Lebih dari 1 tahun lalu,Varian: Black
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,5,Onoskasiw,bintang 5,none,Lebih dari 1 tahun lalu,Varian: Grey
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,6,Ade,bintang 5,"recomended bgt,, barang aman sampai tujuan 😍😍",Lebih dari 1 tahun lalu,Varian: Blue
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,7,Hendy,bintang 5,none,Lebih dari 1 tahun lalu,Varian: Black
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,8,bherlian,bintang 5,okee ini mantap banget💯💯 terimakasih GGS sudah memenuhi keBMan saya🙏🏻 mantap jiwaa,Lebih dari 1 tahun lalu,Varian: Grey
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,9,Rivaldi,bintang 5,"Nice, gaada kendala",Lebih dari 1 tahun lalu,Varian: Grey
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,10,Abdurrahman,bintang 5,ganteng warna grey nya,Lebih dari 1 tahun lalu,Varian: Grey
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,11,MSV,bintang 5,aman dan cepat dikirimnya,Lebih dari 1 tahun lalu,Varian: Blue
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,12,Andhika,bintang 5,"Top sih ini keyboard terbaik di harga nya untuk saat ini, built like a tank dengan alu case nya, udh gitu gasketnya itu mantep bgt sih bikin typing experience nya jauh le...",Lebih dari 1 tahun lalu,Varian: Grey
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,13,Jonathan,bintang 5,Mantabb,Lebih dari 1 tahun lalu,Varian: Black
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,14,V***a,bintang 5,"mantap bener, akhirnya punya nih keyboard juga mau ngambil GMK tapi gak suka karna ada knobnya akhirnya ngambil keyboard ini deh, packing mantap",Lebih dari 1 tahun lalu,Varian: Black
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,15,Indra,bintang 5,👍👍,Lebih dari 1 tahun lalu,Varian: Blue
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,16,Dahru,bintang 5,"Akhirnya bisa kebeli jg keyboard ini! Build qualitynya ok banget, prelubed stabsnya jg udah lumayan ga merasa butuh bgt untuk dituning buat awal2 ini. Tinggal dimod akust...",Lebih dari 1 tahun lalu,Varian: Black
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,17,Bane,bintang 5,"pengiriman kilat, packing ok",Lebih dari 1 tahun lalu,Varian: Grey
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,18,Andres,bintang 5,mantap 👍,Lebih dari 1 tahun lalu,Varian: Black
Keychron Q1 QMK BAREBONE - DIY KIT Gaming Keyboard - Blue,19,Khairi,bintang 5,"cakeuuupppp bgt, typing feelnya enak tapi tentunya harus dimod dulu biar ngga pingy lg nih board",Lebih dari 1 tahun lalu,Varian: Blue
