Nama Produk,Review,Nama Akun,Rating User,Ulasan Produk,Waktu Review,Varian Produk
LEOPOLD FC750R PD Graphite White Mint PD - Gaming Keyboard - Cherry Brown,1,I***n,bintang 5,Kualitas bagus,10 bulan lalu,Varian: Cherry Red
LEOPOLD FC750R PD Graphite White Mint PD - Gaming Keyboard - Cherry Brown,2,Yudha,bintang 5,"Untuk saya yg baru pertama kali punya mechanical keyboard, keyboardnya terasa solid bgt. Keycapsnya enak dipegang seperti ada teksturnya. Untuk switchnya Cherry MX memang...",Lebih dari 1 tahun lalu,Varian: Cherry Brown
LEOPOLD FC750R PD Graphite White Mint PD - Gaming Keyboard - Cherry Brown,3,Rafih,bintang 5,"pengrimannya salah warna tapi diganti cepat tapi ya jadinya nunggu lama banget, overall bagus",Lebih dari 1 tahun lalu,Varian: Silent Red
LEOPOLD FC750R PD Graphite White Mint PD - Gaming Keyboard - Cherry Brown,4,A***i,bintang 5,"Keyboardnya mantap dan enak digunakan, Enak banget buat nge-game, tapi ada noda kotor di salah satu tombolnya gk bisa ilang",Lebih dari 1 tahun lalu,Varian: Cherry Brown
LEOPOLD FC750R PD Graphite White Mint PD - Gaming Keyboard - Cherry Brown,5,R***a,bintang 4,"sampai dengan selamat meskipun sempet ada kendala karena yg series ini sold out, tp admin gercep nanggepinnya dan kasih tau mana yg available👍🏼 dan sempet ada kendala d...",Lebih dari 1 tahun lalu,Varian: Cherry Red
LEOPOLD FC750R PD Graphite White Mint PD - Gaming Keyboard - Cherry Brown,6,Arif,bintang 5,"adminnya sangat responsif & solutif, smua dikasih opsi pilihan, mulai dari warna & pengiriman... adminnya emang terbaik ! TOLONG NAIKAN GAJI ADMIN TOKPED NYA ! TO...",Lebih dari 1 tahun lalu,Varian: Cherry Red
